order_line_id,order_id,date,status,fulfilment,sales_channel,ship_service_level,style,sku,category,size,asin,courier_status,qty,currency,amount,ship_city,ship_state,ship_postal_code,ship_country,promotion_ids,b2b,fulfilled_by,amount_missing,promotion_recorded,zero_qty,zero_amount,repeated_order_sku,status_group,customer_type,year,month_number,month_name,year_month,day_name,is_weekend
2308,171-5312004-9387546,2022-04-29,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,Shipped,1,INR,597.0,HASSAN,KARNATAKA,573201,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Friday,False
69766,404-1382525-5097129,2022-05-15,Cancelled,Amazon,Amazon.in,Expedited,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,Unshipped,1,INR,885.0,AHMEDABAD,GUJARAT,380015,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Cancelled,B2C,2022,5,May,2022-05,Sunday,True
17149,402-1287029-3628332,2022-04-20,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3612,JNE3612-KR-L,Kurta,L,B091Q9FZ36,Shipped,1,INR,399.0,THANE MUMBAI,MAHARASHTRA,401107,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-XX7G3ZRJJJ5LG,Amazon PLCC Free-Financing Universal Merchant AAT-LEHCKNDBJG64E,Amazon PLCC Free-Financing Universal Merchant AAT-DJVHCEV7D7RQY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Wednesday,False
46920,408-1039471-9865134,2022-04-02,Shipped,Amazon,Amazon.in,Expedited,SET217,SET217-KR-PP-XL,Set,XL,B0899Y6NVG,Shipped,1,INR,859.0,BENGALURU,KARNATAKA,560048,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Saturday,True
16332,171-5809634-8957116,2022-04-20,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW029,NW029-ST-SR-XXXL,Set,3XL,B0922V149M,Shipped,1,INR,474.0,PUNE,MAHARASHTRA,411038,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-XX7G3ZRJJJ5LG,Amazon PLCC Free-Financing Universal Merchant AAT-LEHCKNDBJG64E,Amazon PLCC Free-Financing Universal Merchant AAT-DJVHCEV7D7RQY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Wednesday,False
5891,402-8831953-5477130,2022-04-26,Cancelled,Merchant,Amazon.in,Standard,JNE3543,JNE3543-KR-XXXL,Kurta,3XL,B09HMJJW4L,Unknown,0,INR,350.48,NEW DELHI,DELHI,110092,IN,No Promotion Recorded,False,Easy Ship,False,False,True,False,False,Cancelled,B2C,2022,4,April,2022-04,Tuesday,False
7130,404-6669189-7357126,2022-04-26,Shipped,Amazon,Amazon.in,Expedited,JNE3671,JNE3671-TU-XXL,Top,XXL,B0986X16BT,Shipped,1,INR,574.0,MUMBAI,MAHARASHTRA,400072,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Tuesday,False
49155,408-2671397-6563516,2022-05-31,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW031,NW031-TP-PJ-XXXL,Set,3XL,B0928WHXM6,Shipped,1,INR,582.0,MUMBAI,MAHARASHTRA,400006,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,5,May,2022-05,Tuesday,False
35633,408-7925231-2401144,2022-04-09,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Cancelled,0,INR,,MUMBAI,MAHARASHTRA,400007,IN,No Promotion Recorded,False,Amazon,True,False,True,False,False,Cancelled,B2C,2022,4,April,2022-04,Saturday,True
64674,407-4714438-4722705,2022-05-19,Shipped,Amazon,Amazon.in,Expedited,JNE3875,JNE3875-KR-XXXL,Kurta,3XL,B09YYLNNR8,Shipped,1,INR,599.0,NAJAFGARH,DELHI,110043,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Thursday,False
90456,404-5479685-0813133,2022-05-01,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXL,Set,XXL,B0894XKVH3,Shipped,1,INR,696.0,HYDERABAD,TELANGANA,500039,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Sunday,True
53426,403-0629564-2139506,2022-05-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3659,JNE3659-TP-N-M,Top,M,B08ZH99ND2,Shipped,1,INR,493.0,CHENNAI,TAMIL NADU,600061,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-5VXFLMD6EKIFC,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,5,May,2022-05,Saturday,True
10672,404-9278531-4842710,2022-04-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3739,JNE3739-KR-L,Kurta,L,B099FC39QH,Shipped,1,INR,459.0,CHENNAI,TAMIL NADU,600040,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-AWMMZNGS33JGQ,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Sunday,True
26095,408-0606516-9400318,2022-04-15,Shipped,Amazon,Amazon.in,Expedited,BL056,BL056-185GOLD,Blouse,Free,B07GZK7PGP,Shipped,1,INR,383.0,CHENNAI,TAMIL NADU,600056,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,True,Amazon,False,True,False,False,False,Shipped / In Process,B2B,2022,4,April,2022-04,Friday,False
29294,402-9974442-6303562,2022-04-13,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXL,Kurta,XXL,B081WSL2JS,Shipped,1,INR,399.0,PUNE,MAHARASHTRA,411014,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Wednesday,False
77122,402-1006758-7751518,2022-05-09,Shipped,Amazon,Amazon.in,Expedited,JNE3887,JNE3887-KR-M,Kurta,M,B09TZX82WT,Shipped,1,INR,526.0,LUCKNOW,UTTAR PRADESH,226003,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Monday,False
61327,S02-9257091-2152452,2022-05-22,Shipped,Amazon,Non-Amazon,Standard,JNE2014,JNE2014-KR-178-XL,Kurta,XL,B077MM3LFJ,Unshipped,1,INR,,SURAT,GUJARAT,394210,IN,No Promotion Recorded,False,Amazon,True,False,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Sunday,True
107952,S02-9218933-0457140,2022-06-15,Shipping,Amazon,Non-Amazon,Standard,J0009,J0009-SKD-M,Set,M,B0894Y7ZF8,Unshipped,1,INR,,SURAT,GUJARAT,394210,IN,No Promotion Recorded,False,Amazon,True,False,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Wednesday,False
23609,406-4595819-0404307,2022-04-16,Shipped,Amazon,Amazon.in,Expedited,SET356,SET356-KR-NP-XXXL,Set,3XL,B09QJ49VXB,Shipped,1,INR,1099.0,MIRA ROAD EAST,MAHARASHTRA,401107,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Saturday,True
122623,408-8145351-7045153,2022-06-05,Cancelled,Amazon,Amazon.in,Expedited,JNE3806,JNE3806-KR-XXL,Kurta,XXL,B09RKD6B6Y,Cancelled,0,INR,,GADAG,KARNATAKA,582101,IN,No Promotion Recorded,False,Amazon,True,False,True,False,False,Cancelled,B2C,2022,6,June,2022-06,Sunday,True
50239,403-3679535-8428325,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXL,Kurta,XXL,B082W8RWN1,Shipped,1,INR,382.0,NEW DELHI,DELHI,110093,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Tuesday,False
17816,404-6174411-3935567,2022-04-20,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET375,SET375-KR-NP-L,Set,L,B09RKFD39V,Shipped,1,INR,696.0,MUMBAI,MAHARASHTRA,400093,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-XX7G3ZRJJJ5LG,Amazon PLCC Free-Financing Universal Merchant AAT-LEHCKNDBJG64E,Amazon PLCC Free-Financing Universal Merchant AAT-DJVHCEV7D7RQY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Wednesday,False
29636,402-8009958-6166753,2022-04-13,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXXL,Kurta,3XL,B081WZ4T3V,Shipped,1,INR,399.0,AGARTALA,TRIPURA,799008,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Wednesday,False
104432,405-7897474-0658711,2022-06-18,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET144,SET144-KR-NP-M,Set,M,B0822VVHCN,Shipped,1,INR,764.0,NEW DELHI,DELHI,110070,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-7L53RVBBSPI3S,Amazon PLCC Free-Financing Universal Merchant AAT-FXGH5APHPAWRQ,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,6,June,2022-06,Saturday,True
57496,406-4483960-6033163,2022-05-25,Shipped,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-M,Set,M,B0894YTN3H,Shipped,1,INR,1133.0,HYDERABAD,TELANGANA,500001,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Wednesday,False
62722,402-0515461-5888318,2022-05-21,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-A-L,Western Dress,L,B09TH7GXJW,Shipped,1,INR,771.0,HYDERABAD,TELANGANA,500059,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-4ZN7U6MMDFGWM,Amazon PLCC Free-Financing Universal Merchant AAT-PAWHL2EB33U42,Amazon PLCC Free-Financing Universal Merchant AAT-7WX4JYESZISLU,Amazon PLCC Free-Financing Universal Merchant AAT-CIX56SGGAWUYW,Amazon PLCC Free-Financing Universal Merchant AAT-DMQVBJASKTAHS,Amazon PLCC Free-Financing Universal Merchant AAT-H7DZACP4NHMJM,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,5,May,2022-05,Saturday,True
36516,407-0455617-6228319,2022-04-08,Shipped,Amazon,Amazon.in,Expedited,JNE3794,JNE3794-KR-XXL,Kurta,XXL,B09HMS8F1B,Shipped,1,INR,517.0,KOTTAYAM,KERALA,686013,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Friday,False
105908,403-0596760-2834760,2022-06-17,Cancelled,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-L,Kurta,L,B08B3YWTLK,Unshipped,1,INR,399.0,RAIPUR,CHHATTISGARH,492001,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Cancelled,B2C,2022,6,June,2022-06,Friday,False
58709,404-7767931-3594763,2022-05-24,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XXXL,Top,3XL,B08RYPRVPV,Shipped,1,INR,574.0,NEW DELHI,DELHI,110018,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Tuesday,False
68764,171-2215166-6953935,2022-05-15,Cancelled,Merchant,Amazon.in,Standard,J0401,J0401-DR-XS,Western Dress,XS,B09SDXYWYN,Unknown,0,INR,842.86,MUMBAI,MAHARASHTRA,400007,IN,No Promotion Recorded,False,Easy Ship,False,False,True,False,False,Cancelled,B2C,2022,5,May,2022-05,Sunday,True
91894,406-9366986-8204311,2022-06-28,Shipped,Amazon,Amazon.in,Expedited,SET346,SET346-KR-PP-XL,Set,XL,B09RKF7LQJ,Shipped,1,INR,774.0,MALAPPURAM,KERALA,679324,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Tuesday,False
45652,402-6704724-3057912,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,JNE3652,JNE3652-TP-N-M,Top,M,B08ZHVSHYY,Shipped,1,INR,338.0,PIRANGUT,MAHARASHTRA,412115,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Sunday,True
94100,404-1296054-1925138,2022-06-27,Shipped,Amazon,Amazon.in,Expedited,SET327,SET327-KR-DPT-XXL,Set,XXL,B09PN3TB2G,Shipped,1,INR,999.0,ANGAMALY,KERALA,683572,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Monday,False
42427,406-7889240-9949909,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,JNE3785,JNE3785-KR-XXL,Kurta,XXL,B09K3XNZNX,Shipped,1,INR,358.0,DELHI,DELHI,110059,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Tuesday,False
70216,408-6049003-8722721,2022-05-14,Cancelled,Merchant,Amazon.in,Standard,JNE3458,JNE3458-KR-XL,Kurta,XL,B08HK4VS4M,Unknown,0,INR,361.9,PUNE,MAHARASHTRA,411041,IN,No Promotion Recorded,False,Easy Ship,False,False,True,False,False,Cancelled,B2C,2022,5,May,2022-05,Saturday,True
52016,405-3817826-5127515,2022-05-29,Shipped,Amazon,Amazon.in,Expedited,J0095,J0095-SET-S,Set,S,B08CMXZQR6,Shipped,1,INR,653.0,DEBAI,UTTAR PRADESH,203393,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Sunday,True
